<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RGBITR [RTSIDX],240,20210602,120000,604.960000,604.960000,604.610000,604.620000,30.000000
RGBITR [RTSIDX],240,20210602,160000,604.630000,604.630000,604.580000,604.580000,8.000000
RGBITR [RTSIDX],240,20210603,040000,604.580000,604.580000,604.580000,604.580000,1.000000
RGBITR [RTSIDX],240,20210603,080000,604.700000,605.620000,604.470000,604.480000,147.000000
RGBITR [RTSIDX],240,20210603,120000,604.490000,604.520000,604.360000,604.360000,32.000000
RGBITR [RTSIDX],240,20210603,160000,604.350000,604.350000,604.220000,604.240000,17.000000
RGBITR [RTSIDX],240,20210604,040000,604.240000,604.240000,604.240000,604.240000,1.000000
RGBITR [RTSIDX],240,20210604,080000,604.570000,605.490000,603.410000,603.410000,193.000000
RGBITR [RTSIDX],240,20210604,120000,603.420000,603.490000,603.120000,603.120000,50.000000
RGBITR [RTSIDX],240,20210604,160000,603.110000,603.160000,603.100000,603.160000,8.000000
RGBITR [RTSIDX],240,20210607,040000,603.160000,603.160000,603.160000,603.160000,1.000000
RGBITR [RTSIDX],240,20210607,080000,603.480000,603.830000,603.370000,603.640000,161.000000
RGBITR [RTSIDX],240,20210607,120000,603.650000,603.650000,603.130000,603.170000,52.000000
RGBITR [RTSIDX],240,20210607,160000,603.160000,603.180000,603.050000,603.070000,16.000000
RGBITR [RTSIDX],240,20210608,040000,603.070000,603.070000,603.070000,603.070000,1.000000
RGBITR [RTSIDX],240,20210608,080000,603.750000,604.440000,602.410000,602.420000,195.000000
RGBITR [RTSIDX],240,20210608,120000,602.410000,602.410000,601.990000,601.990000,42.000000
RGBITR [RTSIDX],240,20210608,160000,601.970000,601.970000,601.530000,601.540000,33.000000
RGBITR [RTSIDX],240,20210609,040000,601.540000,601.540000,601.540000,601.540000,1.000000
RGBITR [RTSIDX],240,20210609,080000,601.580000,601.580000,600.660000,600.670000,128.000000
RGBITR [RTSIDX],240,20210609,120000,600.690000,600.690000,600.310000,600.390000,56.000000
RGBITR [RTSIDX],240,20210609,160000,600.400000,600.650000,600.400000,600.650000,22.000000
RGBITR [RTSIDX],240,20210610,040000,600.650000,600.650000,600.650000,600.650000,1.000000
RGBITR [RTSIDX],240,20210610,080000,600.820000,601.610000,600.770000,601.600000,170.000000
RGBITR [RTSIDX],240,20210610,120000,601.620000,601.710000,601.530000,601.530000,40.000000
RGBITR [RTSIDX],240,20210610,160000,601.520000,601.730000,601.480000,601.730000,20.000000
RGBITR [RTSIDX],240,20210611,040000,601.730000,601.730000,601.730000,601.730000,1.000000
RGBITR [RTSIDX],240,20210611,080000,602.040000,603.430000,601.830000,603.430000,199.000000
RGBITR [RTSIDX],240,20210611,120000,603.440000,604.070000,603.440000,604.070000,54.000000
RGBITR [RTSIDX],240,20210611,160000,604.080000,604.360000,604.080000,604.360000,22.000000
RGBITR [RTSIDX],240,20210614,040000,604.360000,604.360000,604.360000,604.360000,1.000000
RGBITR [RTSIDX],240,20210614,080000,604.640000,605.470000,604.430000,604.880000,196.000000
RGBITR [RTSIDX],240,20210614,120000,604.890000,604.890000,604.790000,604.800000,26.000000
RGBITR [RTSIDX],240,20210614,160000,604.810000,604.810000,604.720000,604.740000,9.000000
RGBITR [RTSIDX],240,20210615,040000,604.740000,604.740000,604.740000,604.740000,1.000000
RGBITR [RTSIDX],240,20210615,080000,604.930000,605.340000,604.560000,604.570000,142.000000
RGBITR [RTSIDX],240,20210615,120000,604.550000,604.550000,604.360000,604.360000,26.000000
RGBITR [RTSIDX],240,20210615,160000,604.310000,604.310000,604.040000,604.040000,26.000000
RGBITR [RTSIDX],240,20210616,040000,604.040000,604.040000,604.040000,604.040000,1.000000
RGBITR [RTSIDX],240,20210616,080000,604.260000,604.360000,603.070000,603.070000,141.000000
RGBITR [RTSIDX],240,20210616,120000,603.060000,603.060000,602.680000,602.900000,47.000000
RGBITR [RTSIDX],240,20210616,160000,602.910000,602.910000,602.720000,602.720000,21.000000
RGBITR [RTSIDX],240,20210617,040000,602.720000,602.720000,602.720000,602.720000,1.000000
RGBITR [RTSIDX],240,20210617,080000,603.060000,603.400000,602.450000,602.470000,146.000000
RGBITR [RTSIDX],240,20210617,120000,602.450000,602.810000,602.450000,602.810000,27.000000
RGBITR [RTSIDX],240,20210617,160000,602.800000,603.120000,602.790000,603.120000,32.000000
RGBITR [RTSIDX],240,20210618,040000,603.120000,603.120000,603.120000,603.120000,1.000000
RGBITR [RTSIDX],240,20210618,080000,603.270000,605.180000,603.240000,605.180000,145.000000
RGBITR [RTSIDX],240,20210618,120000,605.210000,605.600000,605.210000,605.510000,44.000000
RGBITR [RTSIDX],240,20210618,160000,605.500000,605.500000,605.440000,605.440000,13.000000
RGBITR [RTSIDX],240,20210621,040000,605.440000,605.440000,605.440000,605.440000,1.000000
RGBITR [RTSIDX],240,20210621,080000,605.760000,606.010000,605.190000,605.220000,139.000000
RGBITR [RTSIDX],240,20210621,120000,605.200000,605.230000,605.070000,605.100000,40.000000
RGBITR [RTSIDX],240,20210621,160000,605.070000,605.090000,605.020000,605.040000,18.000000
RGBITR [RTSIDX],240,20210622,040000,605.040000,605.040000,605.040000,605.040000,1.000000
RGBITR [RTSIDX],240,20210622,080000,605.190000,605.610000,605.170000,605.490000,115.000000
RGBITR [RTSIDX],240,20210622,120000,605.480000,605.490000,605.170000,605.170000,36.000000
RGBITR [RTSIDX],240,20210622,160000,605.160000,605.230000,605.010000,605.010000,23.000000
RGBITR [RTSIDX],240,20210623,040000,605.010000,605.010000,605.010000,605.010000,1.000000
RGBITR [RTSIDX],240,20210623,080000,605.210000,605.230000,604.850000,604.950000,113.000000
RGBITR [RTSIDX],240,20210623,120000,604.960000,605.040000,604.860000,605.000000,28.000000
RGBITR [RTSIDX],240,20210623,160000,604.970000,605.580000,604.970000,605.560000,47.000000
RGBITR [RTSIDX],240,20210624,040000,605.560000,605.560000,605.560000,605.560000,1.000000
RGBITR [RTSIDX],240,20210624,080000,605.760000,606.560000,605.760000,606.560000,131.000000
RGBITR [RTSIDX],240,20210624,120000,606.570000,606.830000,606.540000,606.720000,36.000000
RGBITR [RTSIDX],240,20210624,160000,606.710000,606.720000,606.510000,606.520000,17.000000
RGBITR [RTSIDX],240,20210625,040000,606.520000,606.520000,606.520000,606.520000,1.000000
RGBITR [RTSIDX],240,20210625,080000,606.940000,606.940000,606.280000,606.340000,141.000000
RGBITR [RTSIDX],240,20210625,120000,606.350000,606.350000,606.040000,606.300000,46.000000
RGBITR [RTSIDX],240,20210625,160000,606.290000,606.290000,606.160000,606.160000,11.000000
RGBITR [RTSIDX],240,20210628,040000,606.160000,606.160000,606.160000,606.160000,1.000000
RGBITR [RTSIDX],240,20210628,080000,606.440000,607.080000,606.280000,606.320000,184.000000
RGBITR [RTSIDX],240,20210628,120000,606.280000,606.280000,605.620000,605.620000,36.000000
RGBITR [RTSIDX],240,20210628,160000,605.600000,605.600000,605.410000,605.410000,13.000000
RGBITR [RTSIDX],240,20210629,040000,605.410000,605.410000,605.410000,605.410000,1.000000
RGBITR [RTSIDX],240,20210629,080000,605.520000,606.190000,604.410000,604.410000,150.000000
RGBITR [RTSIDX],240,20210629,120000,604.390000,604.390000,603.580000,603.580000,52.000000
RGBITR [RTSIDX],240,20210629,160000,603.540000,603.740000,603.490000,603.740000,12.000000
RGBITR [RTSIDX],240,20210630,040000,603.740000,603.740000,603.740000,603.740000,1.000000
RGBITR [RTSIDX],240,20210630,080000,603.820000,604.950000,603.820000,604.080000,164.000000
RGBITR [RTSIDX],240,20210630,120000,604.070000,604.070000,603.560000,603.630000,33.000000
RGBITR [RTSIDX],240,20210630,160000,603.640000,603.890000,603.640000,603.890000,20.000000
RGBITR [RTSIDX],240,20210701,040000,603.890000,603.890000,603.890000,603.890000,1.000000
RGBITR [RTSIDX],240,20210701,080000,604.080000,604.900000,604.080000,604.300000,137.000000
RGBITR [RTSIDX],240,20210701,120000,604.290000,604.430000,604.170000,604.420000,44.000000
RGBITR [RTSIDX],240,20210701,160000,604.410000,604.490000,604.390000,604.390000,18.000000
RGBITR [RTSIDX],240,20210702,040000,604.390000,604.390000,604.390000,604.390000,1.000000
RGBITR [RTSIDX],240,20210702,080000,604.590000,604.690000,604.310000,604.330000,131.000000
RGBITR [RTSIDX],240,20210702,120000,604.340000,604.360000,604.030000,604.100000,61.000000
RGBITR [RTSIDX],240,20210702,160000,604.110000,604.110000,603.980000,603.990000,22.000000
RGBITR [RTSIDX],240,20210705,040000,603.990000,603.990000,603.990000,603.990000,1.000000
RGBITR [RTSIDX],240,20210705,080000,604.330000,604.980000,604.250000,604.510000,156.000000
RGBITR [RTSIDX],240,20210705,120000,604.520000,604.610000,604.480000,604.610000,31.000000
RGBITR [RTSIDX],240,20210705,160000,604.620000,604.730000,604.610000,604.730000,15.000000
RGBITR [RTSIDX],240,20210706,040000,604.730000,604.730000,604.730000,604.730000,1.000000
RGBITR [RTSIDX],240,20210706,080000,604.890000,605.530000,604.890000,605.020000,150.000000
RGBITR [RTSIDX],240,20210706,120000,605.000000,605.050000,604.840000,604.840000,39.000000
RGBITR [RTSIDX],240,20210706,160000,604.850000,604.860000,604.600000,604.620000,33.000000
RGBITR [RTSIDX],240,20210707,040000,604.620000,604.620000,604.620000,604.620000,1.000000
RGBITR [RTSIDX],240,20210707,080000,604.750000,605.620000,604.700000,604.720000,126.000000
RGBITR [RTSIDX],240,20210707,120000,604.710000,604.740000,604.550000,604.610000,32.000000
RGBITR [RTSIDX],240,20210707,160000,604.620000,604.670000,604.500000,604.510000,23.000000
RGBITR [RTSIDX],240,20210708,040000,604.510000,604.510000,604.510000,604.510000,1.000000
RGBITR [RTSIDX],240,20210708,080000,604.520000,604.720000,603.660000,603.660000,141.000000
RGBITR [RTSIDX],240,20210708,120000,603.640000,603.640000,603.480000,603.480000,19.000000
RGBITR [RTSIDX],240,20210708,160000,603.490000,603.660000,603.470000,603.640000,23.000000
RGBITR [RTSIDX],240,20210709,040000,603.640000,603.640000,603.640000,603.640000,1.000000
RGBITR [RTSIDX],240,20210709,080000,603.890000,604.300000,603.710000,604.230000,151.000000
RGBITR [RTSIDX],240,20210709,120000,604.240000,604.360000,604.240000,604.350000,29.000000
RGBITR [RTSIDX],240,20210709,160000,604.360000,604.410000,604.350000,604.350000,16.000000
RGBITR [RTSIDX],240,20210712,040000,604.350000,604.350000,604.350000,604.350000,1.000000
RGBITR [RTSIDX],240,20210712,080000,604.670000,605.130000,604.450000,604.730000,168.000000
RGBITR [RTSIDX],240,20210712,120000,604.710000,604.720000,604.250000,604.260000,60.000000
RGBITR [RTSIDX],240,20210712,160000,604.250000,604.250000,604.150000,604.160000,17.000000
RGBITR [RTSIDX],240,20210713,040000,604.160000,604.160000,604.160000,604.160000,1.000000
RGBITR [RTSIDX],240,20210713,080000,604.410000,605.150000,604.260000,604.390000,147.000000
RGBITR [RTSIDX],240,20210713,120000,604.410000,604.420000,604.120000,604.120000,37.000000
RGBITR [RTSIDX],240,20210713,160000,604.130000,604.130000,604.080000,604.130000,20.000000
RGBITR [RTSIDX],240,20210714,040000,604.130000,604.130000,604.130000,604.130000,1.000000
RGBITR [RTSIDX],240,20210714,080000,604.240000,604.670000,604.240000,604.250000,100.000000
RGBITR [RTSIDX],240,20210714,120000,604.240000,604.250000,604.070000,604.080000,31.000000
RGBITR [RTSIDX],240,20210714,160000,604.070000,604.100000,604.070000,604.070000,5.000000
RGBITR [RTSIDX],240,20210715,040000,604.070000,604.070000,604.070000,604.070000,1.000000
RGBITR [RTSIDX],240,20210715,080000,604.160000,605.080000,604.160000,605.080000,144.000000
RGBITR [RTSIDX],240,20210715,120000,605.070000,605.090000,605.010000,605.010000,29.000000
RGBITR [RTSIDX],240,20210715,160000,605.020000,605.030000,604.980000,604.980000,15.000000
RGBITR [RTSIDX],240,20210716,040000,604.980000,604.980000,604.980000,604.980000,1.000000
RGBITR [RTSIDX],240,20210716,080000,605.200000,605.770000,605.030000,605.050000,135.000000
RGBITR [RTSIDX],240,20210716,120000,605.060000,605.100000,605.000000,605.010000,48.000000
RGBITR [RTSIDX],240,20210716,160000,605.020000,605.180000,605.010000,605.180000,24.000000
RGBITR [RTSIDX],240,20210719,040000,605.180000,605.180000,605.180000,605.180000,1.000000
RGBITR [RTSIDX],240,20210719,080000,605.290000,605.370000,604.910000,605.000000,142.000000
RGBITR [RTSIDX],240,20210719,120000,605.030000,605.030000,604.960000,604.980000,29.000000
RGBITR [RTSIDX],240,20210719,160000,604.990000,605.060000,604.980000,605.000000,25.000000
RGBITR [RTSIDX],240,20210720,040000,605.000000,605.000000,605.000000,605.000000,1.000000
RGBITR [RTSIDX],240,20210720,080000,605.090000,605.150000,604.710000,605.150000,131.000000
RGBITR [RTSIDX],240,20210720,120000,605.160000,605.700000,605.120000,605.700000,63.000000
RGBITR [RTSIDX],240,20210720,160000,605.710000,605.910000,605.710000,605.910000,23.000000
RGBITR [RTSIDX],240,20210721,040000,605.910000,605.910000,605.910000,605.910000,1.000000
RGBITR [RTSIDX],240,20210721,080000,606.200000,607.190000,605.870000,607.190000,167.000000
RGBITR [RTSIDX],240,20210721,120000,607.180000,607.630000,607.180000,607.620000,41.000000
RGBITR [RTSIDX],240,20210721,160000,607.630000,608.030000,607.600000,608.020000,36.000000
RGBITR [RTSIDX],240,20210722,040000,608.020000,608.020000,608.020000,608.020000,1.000000
RGBITR [RTSIDX],240,20210722,080000,608.090000,609.250000,607.880000,609.240000,186.000000
RGBITR [RTSIDX],240,20210722,120000,609.230000,609.780000,609.210000,609.780000,51.000000
RGBITR [RTSIDX],240,20210722,160000,609.790000,610.290000,609.790000,610.290000,45.000000
RGBITR [RTSIDX],240,20210723,040000,610.290000,610.290000,610.290000,610.290000,1.000000
RGBITR [RTSIDX],240,20210723,080000,610.500000,611.470000,610.440000,611.390000,143.000000
RGBITR [RTSIDX],240,20210723,120000,611.410000,611.410000,610.760000,610.890000,62.000000
RGBITR [RTSIDX],240,20210723,160000,610.880000,611.020000,610.870000,611.020000,14.000000
RGBITR [RTSIDX],240,20210726,040000,611.020000,611.020000,611.020000,611.020000,1.000000
RGBITR [RTSIDX],240,20210726,080000,611.390000,611.420000,610.960000,611.170000,184.000000
RGBITR [RTSIDX],240,20210726,120000,611.180000,611.540000,611.160000,611.490000,51.000000
RGBITR [RTSIDX],240,20210726,160000,611.500000,611.560000,611.500000,611.560000,12.000000
RGBITR [RTSIDX],240,20210727,040000,611.560000,611.560000,611.560000,611.560000,1.000000
RGBITR [RTSIDX],240,20210727,080000,611.720000,612.020000,610.880000,612.020000,187.000000
RGBITR [RTSIDX],240,20210727,120000,612.010000,612.420000,612.010000,612.420000,44.000000
RGBITR [RTSIDX],240,20210727,160000,612.430000,612.710000,612.430000,612.690000,16.000000
RGBITR [RTSIDX],240,20210728,040000,612.690000,612.690000,612.690000,612.690000,1.000000
RGBITR [RTSIDX],240,20210728,080000,612.770000,613.470000,612.750000,613.310000,137.000000
RGBITR [RTSIDX],240,20210728,120000,613.290000,613.730000,613.270000,613.710000,60.000000
RGBITR [RTSIDX],240,20210728,160000,613.690000,613.760000,613.680000,613.760000,7.000000
RGBITR [RTSIDX],240,20210729,040000,613.760000,613.760000,613.760000,613.760000,1.000000
RGBITR [RTSIDX],240,20210729,080000,613.950000,614.250000,613.660000,614.250000,111.000000
RGBITR [RTSIDX],240,20210729,120000,614.260000,614.300000,614.140000,614.140000,32.000000
RGBITR [RTSIDX],240,20210729,160000,614.130000,614.130000,613.890000,613.890000,24.000000
RGBITR [RTSIDX],240,20210730,040000,613.890000,613.890000,613.890000,613.890000,1.000000
RGBITR [RTSIDX],240,20210730,080000,613.990000,614.010000,613.420000,613.770000,173.000000
RGBITR [RTSIDX],240,20210730,120000,613.780000,614.130000,613.770000,614.130000,37.000000
RGBITR [RTSIDX],240,20210730,160000,614.140000,614.190000,614.130000,614.190000,8.000000
RGBITR [RTSIDX],240,20210802,040000,614.190000,614.190000,614.190000,614.190000,1.000000
RGBITR [RTSIDX],240,20210802,080000,614.640000,615.490000,614.550000,614.660000,175.000000
RGBITR [RTSIDX],240,20210802,120000,614.650000,614.690000,614.220000,614.220000,61.000000
RGBITR [RTSIDX],240,20210802,160000,614.210000,614.210000,614.020000,614.020000,15.000000
RGBITR [RTSIDX],240,20210803,040000,614.020000,614.020000,614.020000,614.020000,1.000000
RGBITR [RTSIDX],240,20210803,080000,614.080000,614.220000,613.810000,613.950000,110.000000
RGBITR [RTSIDX],240,20210803,120000,613.940000,614.130000,613.940000,614.050000,35.000000
RGBITR [RTSIDX],240,20210803,160000,614.040000,614.050000,613.680000,613.680000,33.000000
RGBITR [RTSIDX],240,20210804,040000,613.680000,613.680000,613.680000,613.680000,1.000000
RGBITR [RTSIDX],240,20210804,080000,613.810000,613.810000,612.850000,613.020000,156.000000
RGBITR [RTSIDX],240,20210804,120000,613.010000,613.150000,612.960000,613.120000,43.000000
RGBITR [RTSIDX],240,20210804,160000,613.110000,613.110000,612.870000,612.890000,37.000000
RGBITR [RTSIDX],240,20210805,040000,612.890000,612.890000,612.890000,612.890000,1.000000
RGBITR [RTSIDX],240,20210805,080000,613.000000,613.630000,612.960000,613.160000,162.000000
RGBITR [RTSIDX],240,20210805,120000,613.150000,613.450000,613.150000,613.450000,49.000000
RGBITR [RTSIDX],240,20210805,160000,613.470000,613.490000,613.360000,613.360000,21.000000
RGBITR [RTSIDX],240,20210806,040000,613.360000,613.360000,613.360000,613.360000,1.000000
RGBITR [RTSIDX],240,20210806,080000,613.630000,613.920000,613.400000,613.400000,159.000000
RGBITR [RTSIDX],240,20210806,120000,613.390000,613.390000,612.820000,612.820000,42.000000
RGBITR [RTSIDX],240,20210806,160000,612.790000,612.790000,612.750000,612.780000,13.000000
RGBITR [RTSIDX],240,20210809,040000,612.780000,612.780000,612.780000,612.780000,1.000000
RGBITR [RTSIDX],240,20210809,080000,613.260000,613.810000,612.650000,612.650000,214.000000
RGBITR [RTSIDX],240,20210809,120000,612.640000,612.670000,612.310000,612.390000,34.000000
RGBITR [RTSIDX],240,20210809,160000,612.370000,612.370000,612.030000,612.030000,25.000000
RGBITR [RTSIDX],240,20210810,040000,612.030000,612.030000,612.030000,612.030000,1.000000
RGBITR [RTSIDX],240,20210810,080000,612.100000,612.310000,611.760000,611.780000,135.000000
RGBITR [RTSIDX],240,20210810,120000,611.790000,611.950000,611.780000,611.900000,42.000000
RGBITR [RTSIDX],240,20210810,160000,611.890000,611.890000,611.710000,611.710000,23.000000
RGBITR [RTSIDX],240,20210811,040000,611.710000,611.710000,611.710000,611.710000,1.000000
RGBITR [RTSIDX],240,20210811,080000,611.890000,612.250000,611.570000,611.580000,173.000000
RGBITR [RTSIDX],240,20210811,120000,611.570000,611.590000,611.440000,611.530000,53.000000
RGBITR [RTSIDX],240,20210811,160000,611.490000,611.500000,611.360000,611.380000,21.000000
RGBITR [RTSIDX],240,20210812,040000,611.380000,611.380000,611.380000,611.380000,1.000000
RGBITR [RTSIDX],240,20210812,080000,611.440000,612.020000,611.340000,611.780000,142.000000
RGBITR [RTSIDX],240,20210812,120000,611.770000,611.840000,611.650000,611.650000,29.000000
RGBITR [RTSIDX],240,20210812,160000,611.640000,611.640000,611.590000,611.590000,11.000000
RGBITR [RTSIDX],240,20210813,040000,611.590000,611.590000,611.590000,611.590000,1.000000
RGBITR [RTSIDX],240,20210813,080000,611.830000,612.310000,611.630000,611.650000,142.000000
RGBITR [RTSIDX],240,20210813,120000,611.680000,611.680000,611.500000,611.500000,24.000000
RGBITR [RTSIDX],240,20210813,160000,611.510000,611.870000,611.510000,611.870000,32.000000
RGBITR [RTSIDX],240,20210816,040000,611.870000,611.870000,611.870000,611.870000,1.000000
